sig_num_sap,sig_nom_bapteme,sig_capacite_totale,sig_cote_sol,sig_proprietaire,sig_gestionnaire,sig_annee_pose,indice_position,cellule_subnet,code_fonction,commentaire,centre_exploit,commune,adresse,precloca,coord_x,coord_y,gps_lat,gps_long,diponibilite,derctrl,proctrl,decompte,diamtre_trap,entreprise,entreprise_autre,implantation,acces,largeur,longueur,hauteur,alim_elec,mm_lien,stationnement,zf_nom,zone_delestage,ident,objectid,revetement,valide,nature,diam_nom,materiau,calorifuge
S00228902-B01,002289-B01,,,1014,1014,1900,1,,A,,,82032,,,761799.49949872,609268.99490509,50.28367875,5.93746006,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2a95ff18-8fda-41f5-a9d1-955d49834228},,10,,BAT-1370,1370,X,,,,,
S00230601-B01,002306-B01,30,,1014,1014,1900,3,,H,,,82032,,,758808.93444012,609174.28078618,50.28338643,5.89545855,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2170590b-0e40-412f-bfb0-dc79c57c1513},,10,,BAT-1371,1371,X,,,,,
S00228601-B01,002286-B01,50,,1014,1014,1900,3,,JH,,,82032,,,756163.05778462,609492.57302158,50.28670503,5.8584443,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d28f5f52-d9be-4c49-8321-af040f68ce38},,10,,BAT-1372,1372,X,2023-12-07T00:00:00,,,,
S00230101-B01,,30,,1014,1014,1900,5,,H,,,82032,,,766014.12812413,610560.97405312,50.29443886,5.99697901,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={58f060df-a9df-49b3-9181-75aa8b514aed},,10,,BAT-1373,1373,X,,,,,
S00228202-B01,002282-B03,,,1014,1014,1900,4,,A,,,82032,,,761464.2508,613481.46575,50.32160071,5.93401126,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={69a6be1b-fb3e-47d4-ae2c-7e24561f93fb},,10,,BAT-1374,1374,X,,,,,
S00229001-B01,002290-B01,100,,1014,1014,1900,3,,H,,,82032,,,760645.67798296,613313.18939036,50.32018698,5.92245822,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f17c28d1-c2fc-4928-b77b-9329c3742902},,10,,BAT-1375,1375,X,,,,,
S00228301-B02,002283-B02,12,,1014,1014,1900,5,,H,,,82032,,,757145.70220956,612398.84713393,50.31263164,5.8730093,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c86d7636-31ee-46d9-80c9-4c8408ad7693},,10,,BAT-1376,1376,X,,,,,
S00229401-B01,002294-B02,50,,1014,1014,1900,4,,JH,,,82032,,,759962.81231615,612992.39472127,50.31746938,5.91275445,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3e3ca8fa-146c-44b2-a029-31c56d3872e5},,10,,BAT-1377,1377,X,,,,,
S00229401-B02,002294-B01,,,1014,1014,1900,5,,A,,,82032,,,759994.762175,612992.30820718,50.31747642,5.91321786,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={36e0dc81-5360-474e-924b-58437936da3d},,10,,BAT-1378,1378,X,,,,,
S00229101-B01,S00229101-B01,50,,1014,1014,1900,3,,H,,,82032,,,757702.63998449,613038.55411079,50.3183111,5.88104647,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={460e43c5-19dc-4ae9-9b3b-d9d4a6838036},,10,,BAT-1379,1379,X,,,,,
S00228101-B01,S00228101-B01,,,1014,1014,1900,1,,K,,,82032,,,756525.36465437,615386.61236522,50.33965862,5.86520105,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2b3a2d3a-224c-4126-842e-eddfe0b776b9},,10,,BAT-1380,1380,X,,,,,
S00228101-B02,002281-B02,,,1014,1014,1900,1,,A,,,82032,,,756699.08338277,615169.52891764,50.33766752,5.86759805,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3f940d5c-017b-4fe6-8625-e39825b01dbe},,10,,BAT-1381,1381,X,,,,,
S00228405-B01,002284-B04,,,1014,1014,1900,3,,,,,82032,,,748569.12500179,605844.5128319,50.25526222,5.75094032,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={a946d4bb-6ce2-4b9a-b4a9-34b1a62adde6},,10,,BAT-1382,1382,X,2023-11-30T00:00:00,,,,
S00228401-B01,S00228401-B01,125,,1014,1014,1900,3,,JH,,,82032,,,748162.57557525,604898.25961013,50.24680688,5.74503465,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1aff7aa7-8836-47f2-b304-5145326fe088},,10,,BAT-1383,1383,X,2023-11-30T00:00:00,,,,
S00229701-B01,002297-B01,,,1014,1014,1900,1,,,,,82032,,,757936.59538404,607502.18573279,50.26849803,5.88280809,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bb66862f-0668-42d7-bc25-6d757b6a3bd5},,10,,BAT-1384,1384,X,,,,,
S00228701-B01,002287-B01,,,1014,1014,1900,2,,A,,,82032,,,755868.7591,609570.29105,50.28748436,5.85435036,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bca06342-4ab8-4f28-a88f-7fc1e570ed9e},,10,,BAT-1385,1385,X,,,,,
S00230001-B01,002300-B01,,,1014,1014,1900,1,,,,,82032,,,762309.5852925,608294.14354871,50.2748104,5.94429185,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c200c3f0-ba01-4793-9a65-ab277548e3ac},,10,,BAT-1386,1386,X,,,,,
S00229201-B01,002292-B01,,,1014,1014,1900,3,,A,,,82032,,,752931.28685,605853.7841,50.25460513,5.81211393,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c0f0aa97-dde8-4d9b-8d78-6514c279f0d6},,10,,BAT-1387,1387,X,,,,,
S00230401-B01,002304-B01,,,1014,1014,1900,3,,A,,,82032,,,751722.44209897,606067.77935704,50.25674399,5.79521848,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={42151336-0806-4b77-bf59-d98f27914cb6},,10,,BAT-1388,1388,X,,,,,
